,local_filepath,filename,label,xmin,xmax,ymin,ymax,pipe_id,dt,side,passnum,cam,video_name,frame
272,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160537_BOX_1_0_177_leaf.png,1000_20240515160537_BOX_1_0_177_leaf.png,leaf,104,392,1074,1319,1000,20240515160537,BOX,1,0,1000_20240515160537_BOX_1_0_177_leaf.png,177
273,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160546_BOX_1_0_181_leaf.png,1000_20240515160546_BOX_1_0_181_leaf.png,leaf,1,289,1013,1258,1000,20240515160546,BOX,1,0,1000_20240515160546_BOX_1_0_181_leaf.png,181
274,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160554_BOX_1_0_145_black_tape.png,1000_20240515160554_BOX_1_0_145_black_tape.png,black_tape,2131,2357,424,582,1000,20240515160554,BOX,1,0,1000_20240515160554_BOX_1_0_145_black_tape.png,145
275,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160602_BOX_1_0_155_black_tape.png,1000_20240515160602_BOX_1_0_155_black_tape.png,black_tape,1865,2091,547,704,1000,20240515160602,BOX,1,0,1000_20240515160602_BOX_1_0_155_black_tape.png,155
276,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160611_BOX_1_0_166_black_tape.png,1000_20240515160611_BOX_1_0_166_black_tape.png,black_tape,1455,1681,634,791,1000,20240515160611,BOX,1,0,1000_20240515160611_BOX_1_0_166_black_tape.png,166
277,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160619_BOX_1_0_168_black_tape.png,1000_20240515160619_BOX_1_0_168_black_tape.png,black_tape,1373,1599,670,827,1000,20240515160619,BOX,1,0,1000_20240515160619_BOX_1_0_168_black_tape.png,168
278,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160628_BOX_1_0_177_black_tape.png,1000_20240515160628_BOX_1_0_177_black_tape.png,black_tape,1066,1292,665,822,1000,20240515160628,BOX,1,0,1000_20240515160628_BOX_1_0_177_black_tape.png,177
279,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160636_BOX_1_0_181_black_tape.png,1000_20240515160636_BOX_1_0_181_black_tape.png,black_tape,908,1134,670,827,1000,20240515160636,BOX,1,0,1000_20240515160636_BOX_1_0_181_black_tape.png,181
280,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160644_BOX_1_0_183_black_tape.png,1000_20240515160644_BOX_1_0_183_black_tape.png,black_tape,826,1052,665,822,1000,20240515160644,BOX,1,0,1000_20240515160644_BOX_1_0_183_black_tape.png,183
281,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160652_BOX_1_0_190_black_tape.png,1000_20240515160652_BOX_1_0_190_black_tape.png,black_tape,590,817,624,781,1000,20240515160652,BOX,1,0,1000_20240515160652_BOX_1_0_190_black_tape.png,190
282,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160701_BOX_1_0_199_black_tape.png,1000_20240515160701_BOX_1_0_199_black_tape.png,black_tape,268,494,511,669,1000,20240515160701,BOX,1,0,1000_20240515160701_BOX_1_0_199_black_tape.png,199
283,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160709_BOX_1_0_203_black_tape.png,1000_20240515160709_BOX_1_0_203_black_tape.png,black_tape,176,402,496,653,1000,20240515160709,BOX,1,0,1000_20240515160709_BOX_1_0_203_black_tape.png,203
284,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160718_BOX_1_0_208_black_tape.png,1000_20240515160718_BOX_1_0_208_black_tape.png,black_tape,1,227,368,525,1000,20240515160718,BOX,1,0,1000_20240515160718_BOX_1_0_208_black_tape.png,208
285,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160727_BOX_1_0_165_gum.png,1000_20240515160727_BOX_1_0_165_gum.png,gum,2315,2504,844,1042,1000,20240515160727,BOX,1,0,1000_20240515160727_BOX_1_0_165_gum.png,165
286,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160735_BOX_1_0_168_gum.png,1000_20240515160735_BOX_1_0_168_gum.png,gum,2248,2525,910,1109,1000,20240515160735,BOX,1,0,1000_20240515160735_BOX_1_0_168_gum.png,168
287,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160743_BOX_1_0_177_gum.png,1000_20240515160743_BOX_1_0_177_gum.png,gum,1870,2147,1028,1226,1000,20240515160743,BOX,1,0,1000_20240515160743_BOX_1_0_177_gum.png,177
288,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160752_BOX_1_0_181_gum.png,1000_20240515160752_BOX_1_0_181_gum.png,gum,1660,1937,1074,1272,1000,20240515160752,BOX,1,0,1000_20240515160752_BOX_1_0_181_gum.png,181
289,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160800_BOX_1_0_183_gum.png,1000_20240515160800_BOX_1_0_183_gum.png,gum,1578,1855,1079,1277,1000,20240515160800,BOX,1,0,1000_20240515160800_BOX_1_0_183_gum.png,183
290,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160808_BOX_1_0_190_gum.png,1000_20240515160808_BOX_1_0_190_gum.png,gum,1251,1528,1110,1308,1000,20240515160808,BOX,1,0,1000_20240515160808_BOX_1_0_190_gum.png,190
291,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160817_BOX_1_0_199_gum.png,1000_20240515160817_BOX_1_0_199_gum.png,gum,764,1042,1105,1303,1000,20240515160817,BOX,1,0,1000_20240515160817_BOX_1_0_199_gum.png,199
292,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160825_BOX_1_0_203_gum.png,1000_20240515160825_BOX_1_0_203_gum.png,gum,585,862,1074,1272,1000,20240515160825,BOX,1,0,1000_20240515160825_BOX_1_0_203_gum.png,203
293,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160834_BOX_1_0_208_gum.png,1000_20240515160834_BOX_1_0_208_gum.png,gum,345,622,1054,1252,1000,20240515160834,BOX,1,0,1000_20240515160834_BOX_1_0_208_gum.png,208
294,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160843_BOX_1_0_211_gum.png,1000_20240515160843_BOX_1_0_211_gum.png,gum,227,504,1023,1221,1000,20240515160843,BOX,1,0,1000_20240515160843_BOX_1_0_211_gum.png,211
295,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160852_BOX_1_0_216_gum.png,1000_20240515160852_BOX_1_0_216_gum.png,gum,2,279,946,1144,1000,20240515160852,BOX,1,0,1000_20240515160852_BOX_1_0_216_gum.png,216
296,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160901_BOX_1_0_219_gum.png,1000_20240515160901_BOX_1_0_219_gum.png,gum,1,278,920,1119,1000,20240515160901,BOX,1,0,1000_20240515160901_BOX_1_0_219_gum.png,219
297,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160910_BOX_1_0_191_blue_tape.png,1000_20240515160910_BOX_1_0_191_blue_tape.png,blue_tape,2371,2491,368,520,1000,20240515160910,BOX,1,0,1000_20240515160910_BOX_1_0_191_blue_tape.png,191
298,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160918_BOX_1_0_197_blue_tape.png,1000_20240515160918_BOX_1_0_197_blue_tape.png,blue_tape,2238,2431,419,682,1000,20240515160918,BOX,1,0,1000_20240515160918_BOX_1_0_197_blue_tape.png,197
299,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160926_BOX_1_0_203_blue_tape.png,1000_20240515160926_BOX_1_0_203_blue_tape.png,blue_tape,2018,2291,486,748,1000,20240515160926,BOX,1,0,1000_20240515160926_BOX_1_0_203_blue_tape.png,203
300,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160935_BOX_1_0_208_blue_tape.png,1000_20240515160935_BOX_1_0_208_blue_tape.png,blue_tape,1818,2092,573,835,1000,20240515160935,BOX,1,0,1000_20240515160935_BOX_1_0_208_blue_tape.png,208
301,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160944_BOX_1_0_211_blue_tape.png,1000_20240515160944_BOX_1_0_211_blue_tape.png,blue_tape,1721,1995,603,866,1000,20240515160944,BOX,1,0,1000_20240515160944_BOX_1_0_211_blue_tape.png,211
302,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515160952_BOX_1_0_216_blue_tape.png,1000_20240515160952_BOX_1_0_216_blue_tape.png,blue_tape,1537,1810,654,917,1000,20240515160952,BOX,1,0,1000_20240515160952_BOX_1_0_216_blue_tape.png,216
303,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161001_BOX_1_0_219_blue_tape.png,1000_20240515161001_BOX_1_0_219_blue_tape.png,blue_tape,1435,1708,649,912,1000,20240515161001,BOX,1,0,1000_20240515161001_BOX_1_0_219_blue_tape.png,219
304,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161010_BOX_1_0_220_blue_tape.png,1000_20240515161010_BOX_1_0_220_blue_tape.png,blue_tape,1358,1631,660,922,1000,20240515161010,BOX,1,0,1000_20240515161010_BOX_1_0_220_blue_tape.png,220
305,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161020_BOX_1_0_229_blue_tape.png,1000_20240515161020_BOX_1_0_229_blue_tape.png,blue_tape,1082,1355,690,953,1000,20240515161020,BOX,1,0,1000_20240515161020_BOX_1_0_229_blue_tape.png,229
306,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161028_BOX_1_0_234_blue_tape.png,1000_20240515161028_BOX_1_0_234_blue_tape.png,blue_tape,892,1166,670,932,1000,20240515161028,BOX,1,0,1000_20240515161028_BOX_1_0_234_blue_tape.png,234
307,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161038_BOX_1_0_238_blue_tape.png,1000_20240515161038_BOX_1_0_238_blue_tape.png,blue_tape,759,1033,685,948,1000,20240515161038,BOX,1,0,1000_20240515161038_BOX_1_0_238_blue_tape.png,238
308,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161047_BOX_1_0_238_blue_tape.png,1000_20240515161047_BOX_1_0_238_blue_tape.png,blue_tape,1338,1352,1074,1080,1000,20240515161047,BOX,1,0,1000_20240515161047_BOX_1_0_238_blue_tape.png,238
309,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161057_BOX_1_0_5_blue_tape.png,1000_20240515161057_BOX_1_0_5_blue_tape.png,blue_tape,283,750,1458,1819,1000,20240515161057,BOX,1,0,1000_20240515161057_BOX_1_0_5_blue_tape.png,5
310,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161106_BOX_1_0_11_blue_tape.png,1000_20240515161106_BOX_1_0_11_blue_tape.png,blue_tape,539,1006,1519,1881,1000,20240515161106,BOX,1,0,1000_20240515161106_BOX_1_0_11_blue_tape.png,11
311,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161113_BOX_1_0_21_blue_tape.png,1000_20240515161113_BOX_1_0_21_blue_tape.png,blue_tape,1107,1574,1565,1927,1000,20240515161113,BOX,1,0,1000_20240515161113_BOX_1_0_21_blue_tape.png,21
312,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161121_BOX_1_0_31_blue_tape.png,1000_20240515161121_BOX_1_0_31_blue_tape.png,blue_tape,1691,2157,1468,1830,1000,20240515161121,BOX,1,0,1000_20240515161121_BOX_1_0_31_blue_tape.png,31
313,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161128_BOX_1_0_37_blue_tape.png,1000_20240515161128_BOX_1_0_37_blue_tape.png,blue_tape,2049,2515,1386,1748,1000,20240515161128,BOX,1,0,1000_20240515161128_BOX_1_0_37_blue_tape.png,37
314,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161136_BOX_1_0_41_blue_tape.png,1000_20240515161136_BOX_1_0_41_blue_tape.png,blue_tape,2127,2594,1366,1727,1000,20240515161136,BOX,1,0,1000_20240515161136_BOX_1_0_41_blue_tape.png,41
315,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161146_BOX_1_0_36_gum.png,1000_20240515161146_BOX_1_0_36_gum.png,gum,0,193,2384,2588,1000,20240515161146,BOX,1,0,1000_20240515161146_BOX_1_0_36_gum.png,36
316,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161154_BOX_1_0_37_gum.png,1000_20240515161154_BOX_1_0_37_gum.png,gum,5,307,2394,2598,1000,20240515161154,BOX,1,0,1000_20240515161154_BOX_1_0_37_gum.png,37
317,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161205_BOX_1_0_40_gum.png,1000_20240515161205_BOX_1_0_40_gum.png,gum,97,545,2415,2648,1000,20240515161205,BOX,1,0,1000_20240515161205_BOX_1_0_40_gum.png,40
318,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161213_BOX_1_0_47_gum.png,1000_20240515161213_BOX_1_0_47_gum.png,gum,552,1001,2481,2714,1000,20240515161213,BOX,1,0,1000_20240515161213_BOX_1_0_47_gum.png,47
319,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161221_BOX_1_0_56_gum.png,1000_20240515161221_BOX_1_0_56_gum.png,gum,1125,1574,2496,2730,1000,20240515161221,BOX,1,0,1000_20240515161221_BOX_1_0_56_gum.png,56
320,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161230_BOX_1_0_64_gum.png,1000_20240515161230_BOX_1_0_64_gum.png,gum,1662,2111,2450,2684,1000,20240515161230,BOX,1,0,1000_20240515161230_BOX_1_0_64_gum.png,64
321,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161238_BOX_1_0_70_gum.png,1000_20240515161238_BOX_1_0_70_gum.png,gum,2046,2495,2389,2622,1000,20240515161238,BOX,1,0,1000_20240515161238_BOX_1_0_70_gum.png,70
322,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161246_BOX_1_0_71_gum.png,1000_20240515161246_BOX_1_0_71_gum.png,gum,2163,2548,2369,2602,1000,20240515161246,BOX,1,0,1000_20240515161246_BOX_1_0_71_gum.png,71
323,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161255_BOX_1_0_73_gum.png,1000_20240515161255_BOX_1_0_73_gum.png,gum,2273,2532,2374,2607,1000,20240515161255,BOX,1,0,1000_20240515161255_BOX_1_0_73_gum.png,73
324,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161303_BOX_1_0_74_gum.png,1000_20240515161303_BOX_1_0_74_gum.png,gum,2273,2532,2328,2561,1000,20240515161303,BOX,1,0,1000_20240515161303_BOX_1_0_74_gum.png,74
325,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161311_BOX_1_0_51_black_tape.png,1000_20240515161311_BOX_1_0_51_black_tape.png,black_tape,0,215,1304,1503,1000,20240515161311,BOX,1,0,1000_20240515161311_BOX_1_0_51_black_tape.png,51
326,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161319_BOX_1_0_56_black_tape.png,1000_20240515161319_BOX_1_0_56_black_tape.png,black_tape,209,483,1391,1590,1000,20240515161319,BOX,1,0,1000_20240515161319_BOX_1_0_56_black_tape.png,56
327,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161328_BOX_1_0_62_black_tape.png,1000_20240515161328_BOX_1_0_62_black_tape.png,black_tape,537,810,1422,1620,1000,20240515161328,BOX,1,0,1000_20240515161328_BOX_1_0_62_black_tape.png,62
328,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161336_BOX_1_0_66_black_tape.png,1000_20240515161336_BOX_1_0_66_black_tape.png,black_tape,736,1010,1448,1646,1000,20240515161336,BOX,1,0,1000_20240515161336_BOX_1_0_66_black_tape.png,66
329,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161345_BOX_1_0_71_black_tape.png,1000_20240515161345_BOX_1_0_71_black_tape.png,black_tape,992,1266,1468,1666,1000,20240515161345,BOX,1,0,1000_20240515161345_BOX_1_0_71_black_tape.png,71
330,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161353_BOX_1_0_74_black_tape.png,1000_20240515161353_BOX_1_0_74_black_tape.png,black_tape,1156,1429,1478,1677,1000,20240515161353,BOX,1,0,1000_20240515161353_BOX_1_0_74_black_tape.png,74
331,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161401_BOX_1_0_76_black_tape.png,1000_20240515161401_BOX_1_0_76_black_tape.png,black_tape,1274,1547,1473,1671,1000,20240515161401,BOX,1,0,1000_20240515161401_BOX_1_0_76_black_tape.png,76
332,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161409_BOX_1_0_82_black_tape.png,1000_20240515161409_BOX_1_0_82_black_tape.png,black_tape,1550,1823,1453,1651,1000,20240515161409,BOX,1,0,1000_20240515161409_BOX_1_0_82_black_tape.png,82
333,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161418_BOX_1_0_89_black_tape.png,1000_20240515161418_BOX_1_0_89_black_tape.png,black_tape,1975,2248,1376,1574,1000,20240515161418,BOX,1,0,1000_20240515161418_BOX_1_0_89_black_tape.png,89
334,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161426_BOX_1_0_96_black_tape.png,1000_20240515161426_BOX_1_0_96_black_tape.png,black_tape,2263,2536,1274,1472,1000,20240515161426,BOX,1,0,1000_20240515161426_BOX_1_0_96_black_tape.png,96
335,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161434_BOX_1_0_97_black_tape.png,1000_20240515161434_BOX_1_0_97_black_tape.png,black_tape,2263,2536,1243,1441,1000,20240515161434,BOX,1,0,1000_20240515161434_BOX_1_0_97_black_tape.png,97
336,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161442_BOX_1_0_62_leaf.png,1000_20240515161442_BOX_1_0_62_leaf.png,leaf,0,164,1222,1339,1000,20240515161442,BOX,1,0,1000_20240515161442_BOX_1_0_62_leaf.png,62
337,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161450_BOX_1_0_66_leaf.png,1000_20240515161450_BOX_1_0_66_leaf.png,leaf,107,322,1248,1423,1000,20240515161450,BOX,1,0,1000_20240515161450_BOX_1_0_66_leaf.png,66
338,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161459_BOX_1_0_71_leaf.png,1000_20240515161459_BOX_1_0_71_leaf.png,leaf,337,552,1304,1479,1000,20240515161459,BOX,1,0,1000_20240515161459_BOX_1_0_71_leaf.png,71
339,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161507_BOX_1_0_74_leaf.png,1000_20240515161507_BOX_1_0_74_leaf.png,leaf,496,711,1330,1505,1000,20240515161507,BOX,1,0,1000_20240515161507_BOX_1_0_74_leaf.png,74
340,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161515_BOX_1_0_76_leaf.png,1000_20240515161515_BOX_1_0_76_leaf.png,leaf,608,823,1330,1505,1000,20240515161515,BOX,1,0,1000_20240515161515_BOX_1_0_76_leaf.png,76
341,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161523_BOX_1_0_82_leaf.png,1000_20240515161523_BOX_1_0_82_leaf.png,leaf,859,1074,1361,1536,1000,20240515161523,BOX,1,0,1000_20240515161523_BOX_1_0_82_leaf.png,82
342,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161531_BOX_1_0_89_leaf.png,1000_20240515161531_BOX_1_0_89_leaf.png,leaf,1284,1499,1371,1546,1000,20240515161531,BOX,1,0,1000_20240515161531_BOX_1_0_89_leaf.png,89
343,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161539_BOX_1_0_96_leaf.png,1000_20240515161539_BOX_1_0_96_leaf.png,leaf,1652,1867,1340,1515,1000,20240515161539,BOX,1,0,1000_20240515161539_BOX_1_0_96_leaf.png,96
344,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161548_BOX_1_0_97_leaf.png,1000_20240515161548_BOX_1_0_97_leaf.png,leaf,1698,1913,1330,1505,1000,20240515161548,BOX,1,0,1000_20240515161548_BOX_1_0_97_leaf.png,97
345,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161556_BOX_1_0_98_leaf.png,1000_20240515161556_BOX_1_0_98_leaf.png,leaf,1775,1990,1320,1495,1000,20240515161556,BOX,1,0,1000_20240515161556_BOX_1_0_98_leaf.png,98
346,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161604_BOX_1_0_106_leaf.png,1000_20240515161604_BOX_1_0_106_leaf.png,leaf,2174,2389,1217,1392,1000,20240515161604,BOX,1,0,1000_20240515161604_BOX_1_0_106_leaf.png,106
347,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161612_BOX_1_0_110_leaf.png,1000_20240515161612_BOX_1_0_110_leaf.png,leaf,2304,2519,1130,1305,1000,20240515161612,BOX,1,0,1000_20240515161612_BOX_1_0_110_leaf.png,110
348,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161623_BOX_1_0_71_leaf.png,1000_20240515161623_BOX_1_0_71_leaf.png,leaf,0,134,695,882,1000,20240515161623,BOX,1,0,1000_20240515161623_BOX_1_0_71_leaf.png,71
349,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161631_BOX_1_0_74_leaf.png,1000_20240515161631_BOX_1_0_74_leaf.png,leaf,51,266,762,949,1000,20240515161631,BOX,1,0,1000_20240515161631_BOX_1_0_74_leaf.png,74
350,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161639_BOX_1_0_76_leaf.png,1000_20240515161639_BOX_1_0_76_leaf.png,leaf,127,343,767,954,1000,20240515161639,BOX,1,0,1000_20240515161639_BOX_1_0_76_leaf.png,76
351,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161648_BOX_1_0_82_leaf.png,1000_20240515161648_BOX_1_0_82_leaf.png,leaf,332,547,834,1020,1000,20240515161648,BOX,1,0,1000_20240515161648_BOX_1_0_82_leaf.png,82
352,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161656_BOX_1_0_89_leaf.png,1000_20240515161656_BOX_1_0_89_leaf.png,leaf,660,875,890,1076,1000,20240515161656,BOX,1,0,1000_20240515161656_BOX_1_0_89_leaf.png,89
353,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161704_BOX_1_0_96_leaf.png,1000_20240515161704_BOX_1_0_96_leaf.png,leaf,946,1161,910,1097,1000,20240515161704,BOX,1,0,1000_20240515161704_BOX_1_0_96_leaf.png,96
354,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161713_BOX_1_0_97_leaf.png,1000_20240515161713_BOX_1_0_97_leaf.png,leaf,1007,1223,905,1092,1000,20240515161713,BOX,1,0,1000_20240515161713_BOX_1_0_97_leaf.png,97
355,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161721_BOX_1_0_98_leaf.png,1000_20240515161721_BOX_1_0_98_leaf.png,leaf,1059,1274,926,1112,1000,20240515161721,BOX,1,0,1000_20240515161721_BOX_1_0_98_leaf.png,98
356,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161729_BOX_1_0_106_leaf.png,1000_20240515161729_BOX_1_0_106_leaf.png,leaf,1412,1627,910,1097,1000,20240515161729,BOX,1,0,1000_20240515161729_BOX_1_0_106_leaf.png,106
357,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161738_BOX_1_0_110_leaf.png,1000_20240515161738_BOX_1_0_110_leaf.png,leaf,1601,1816,910,1097,1000,20240515161738,BOX,1,0,1000_20240515161738_BOX_1_0_110_leaf.png,110
358,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161746_BOX_1_0_112_leaf.png,1000_20240515161746_BOX_1_0_112_leaf.png,leaf,1647,1862,869,1056,1000,20240515161746,BOX,1,0,1000_20240515161746_BOX_1_0_112_leaf.png,112
359,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161754_BOX_1_0_118_leaf.png,1000_20240515161754_BOX_1_0_118_leaf.png,leaf,1908,2123,823,1010,1000,20240515161754,BOX,1,0,1000_20240515161754_BOX_1_0_118_leaf.png,118
360,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161803_BOX_1_0_120_leaf.png,1000_20240515161803_BOX_1_0_120_leaf.png,leaf,1959,2174,803,989,1000,20240515161803,BOX,1,0,1000_20240515161803_BOX_1_0_120_leaf.png,120
361,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161811_BOX_1_0_123_leaf.png,1000_20240515161811_BOX_1_0_123_leaf.png,leaf,2041,2256,762,949,1000,20240515161811,BOX,1,0,1000_20240515161811_BOX_1_0_123_leaf.png,123
362,c:\Users\Administrator\Desktop\notebooks-for-ml-ops\May15-tape-exp-data\1000_20240515161820_BOX_1_0_126_leaf.png,1000_20240515161820_BOX_1_0_126_leaf.png,leaf,2118,2333,721,908,1000,20240515161820,BOX,1,0,1000_20240515161820_BOX_1_0_126_leaf.png,126
